,Age,Assets_Rs,Constituency,Criminal_Cases,Education,Liabilities_Rs,Link,Name,Party,State,Winner,Year
0,46,49050835,SIVAGANGA,0,Graduate Professional,7459581,candidate.php?candidate_id=3961,Pr Senthilnathan,AIADMK,TAMIL NADU,1,2014
1,31,37322,SIVAGANGA,0,12th Pass,0,candidate.php?candidate_id=4337,A Nelson,IND,TAMIL NADU,0,2014
2,47,69480,SIVAGANGA,0,5th Pass,0,candidate.php?candidate_id=4339,Al Sivagnanam,IND,TAMIL NADU,0,2014
3,76,482295,SIVAGANGA,0,10th Pass,0,candidate.php?candidate_id=7476,Arimazham Thiyagi Subramanian Muthuraja M,IND,TAMIL NADU,0,2014
4,60,38400,SIVAGANGA,0,5th Pass,0,candidate.php?candidate_id=7480,Balakrishnan P,IND,TAMIL NADU,0,2014
5,44,323000,SIVAGANGA,0,8th Pass,0,candidate.php?candidate_id=7472,Balu S,Tamil Nadu Makkal Congress,TAMIL NADU,0,2014
6,65,119200359,SIVAGANGA,0,Others,16880062,candidate.php?candidate_id=7470,Dhurai Raaj Subha,DMK,TAMIL NADU,0,2014
7,53,Nil,SIVAGANGA,0,10th Pass,0,candidate.php?candidate_id=7475,Gunasekaran P,IND,TAMIL NADU,0,2014
8,56,9313714,SIVAGANGA,0,Graduate Professional,2094707,candidate.php?candidate_id=3960,H Raja,BJP,TAMIL NADU,0,2014
9,57,447413,SIVAGANGA,0,8th Pass,200000,candidate.php?candidate_id=3838,K.Kalaimani,Makkal Manadu Katchi,TAMIL NADU,0,2014
10,29,603600,SIVAGANGA,0,10th Pass,0,candidate.php?candidate_id=7474,Karthikarajan T,IND,TAMIL NADU,0,2014
11,42,596685048,SIVAGANGA,0,Graduate Professional,92587423,candidate.php?candidate_id=7468,Karti P Chidambaram,INC,TAMIL NADU,0,2014
12,58,7153000,SIVAGANGA,0,Graduate Professional,1656914,candidate.php?candidate_id=7469,Krishnan S,CPI,TAMIL NADU,0,2014
13,47,148120,SIVAGANGA,0,12th Pass,0,candidate.php?candidate_id=7485,Lenin M,IND,TAMIL NADU,0,2014
14,39,3870000,SIVAGANGA,0,12th Pass,0,candidate.php?candidate_id=3837,M.Saravanan,IND,TAMIL NADU,0,2014
15,28,Nil,SIVAGANGA,0,8th Pass,0,candidate.php?candidate_id=7482,Megaraj Mallar,IND,TAMIL NADU,0,2014
16,42,230000,SIVAGANGA,1,12th Pass,60000,candidate.php?candidate_id=7481,Murugan P,IND,TAMIL NADU,0,2014
17,47,51000,SIVAGANGA,0,5th Pass,0,candidate.php?candidate_id=7478,Natchiappan Sp,IND,TAMIL NADU,0,2014
18,41,236000,SIVAGANGA,0,10th Pass,0,candidate.php?candidate_id=7479,Palani S,IND,TAMIL NADU,0,2014
19,58,511000,SIVAGANGA,0,12th Pass,335000,candidate.php?candidate_id=7483,Radhakrishnan A,IND,TAMIL NADU,0,2014
20,47,309500,SIVAGANGA,0,Graduate,0,candidate.php?candidate_id=7484,Raja A,IND,TAMIL NADU,0,2014
21,58,16012209,SIVAGANGA,5,8th Pass,1437300,candidate.php?candidate_id=4335,Rajasekar.S @ S.R.Thevar,Desiya Forward Bloc,TAMIL NADU,0,2014
22,43,4190000,SIVAGANGA,0,10th Pass,1566338,candidate.php?candidate_id=4054,S Periyakaruppan,IND,TAMIL NADU,0,2014
23,58,185400,SIVAGANGA,0,8th Pass,0,candidate.php?candidate_id=7477,Selvaraj A,IND,TAMIL NADU,0,2014
24,60,41412999,SIVAGANGA,0,Graduate,0,candidate.php?candidate_id=7471,Thamilarima S,AAP,TAMIL NADU,0,2014
25,61,10000,SIVAGANGA,0,Illiterate,0,candidate.php?candidate_id=4056,V Rakkamuthu,BSP,TAMIL NADU,0,2014
26,46,2397000,SIVAGANGA,0,8th Pass,0,candidate.php?candidate_id=7473,Velladhurai A,Ezhuchi Tamilargal Munnetra Kazhagam,TAMIL NADU,0,2014
0,59,936721057,SRIPERUMBUDUR,0,Post Graduate,80806268,candidate.php?candidate_id=7372,"Ramachandran, K.N. Thiru",AIADMK,TAMIL NADU,1,2014
1,42,45125593,SRIPERUMBUDUR,2,Post Graduate,27706387,candidate.php?candidate_id=7371,Arul Anbarasu,INC,TAMIL NADU,0,2014
2,49,7719824,SRIPERUMBUDUR,0,Doctorate,745000,candidate.php?candidate_id=7380,"Ayodhi, L.( Dr).",IND,TAMIL NADU,0,2014
3,33,1108295,SRIPERUMBUDUR,0,Post Graduate,40000,candidate.php?candidate_id=7375,"Bharathi, K. Thiru",CPI(ML)L,TAMIL NADU,0,2014
4,30,435535,SRIPERUMBUDUR,0,Post Graduate,0,candidate.php?candidate_id=7385,Bharathidasan R. Thiru.,IND,TAMIL NADU,0,2014
5,66,780453455,SRIPERUMBUDUR,0,10th Pass,47551938,candidate.php?candidate_id=7374,"Jagathrakshakan, S. Thiru",DMK,TAMIL NADU,0,2014
6,47,95307,SRIPERUMBUDUR,1,12th Pass,2225,candidate.php?candidate_id=7387,"Madhavaraj, K.V. Thiru.",IND,TAMIL NADU,0,2014
7,63,20199073,SRIPERUMBUDUR,0,Post Graduate,0,candidate.php?candidate_id=7377,"Masilamani, R. (Dr).",MDMK,TAMIL NADU,0,2014
8,35,200000,SRIPERUMBUDUR,0,Graduate,0,candidate.php?candidate_id=7373,"Mohamed Abbas, S. Thiru",BSP,TAMIL NADU,0,2014
9,34,15310000,SRIPERUMBUDUR,1,10th Pass,0,candidate.php?candidate_id=7384,"Palani, A. Thiru",IND,TAMIL NADU,0,2014
10,36,797000,SRIPERUMBUDUR,0,Graduate Professional,0,candidate.php?candidate_id=7386,"Pugazhendi, A. Thiru",IND,TAMIL NADU,0,2014
11,69,735000,SRIPERUMBUDUR,0,Graduate,0,candidate.php?candidate_id=7376,Pulavar. E.Su. Mani. Thiru,National Organisation Congress,TAMIL NADU,0,2014
12,74,8584801,SRIPERUMBUDUR,0,Post Graduate,1900000,candidate.php?candidate_id=7390,"Rajagopal Mallar, P. Thiru",IND,TAMIL NADU,0,2014
13,42,762000,SRIPERUMBUDUR,0,5th Pass,0,candidate.php?candidate_id=7389,"Ramachandiran, K. Thiru",IND,TAMIL NADU,0,2014
14,46,3249079,SRIPERUMBUDUR,0,Graduate,862500,candidate.php?candidate_id=7388,"Ramesh, Thiru",IND,TAMIL NADU,0,2014
15,43,95596,SRIPERUMBUDUR,0,Graduate,28500,candidate.php?candidate_id=7383,Sampath. K. Thiru,IND,TAMIL NADU,0,2014
16,72,1153,SRIPERUMBUDUR,0,Not Given,0,candidate.php?candidate_id=7382,"Shanmugam, G. Thiru",IND,TAMIL NADU,0,2014
17,36,419000,SRIPERUMBUDUR,0,Graduate,0,candidate.php?candidate_id=7381,"Shanmugam, K. Thiru",IND,TAMIL NADU,0,2014
18,33,1665000,SRIPERUMBUDUR,0,Post Graduate,248000,candidate.php?candidate_id=7379,"Sridhar, C. Thiru",Ulzaipali Makkal Katchy,TAMIL NADU,0,2014
19,41,90000,SRIPERUMBUDUR,0,10th Pass,0,candidate.php?candidate_id=7391,"Sridhar,M.Thiru",IND,TAMIL NADU,0,2014
20,50,259529,SRIPERUMBUDUR,0,12th Pass,0,candidate.php?candidate_id=7378,"Vasigaran, S.A.N. Thiru",AAP,TAMIL NADU,0,2014
0,52,24014922,TENKASI,0,Post Graduate,0,candidate.php?candidate_id=7567,Vasanthi.M,AIADMK,TAMIL NADU,1,2014
1,46,470000,TENKASI,0,12th Pass,0,candidate.php?candidate_id=7574,Alagumalai.V.,IND,TAMIL NADU,0,2014
2,64,12385277,TENKASI,0,Doctorate,0,candidate.php?candidate_id=7568,Dr.Jayakumar.K.,INC,TAMIL NADU,0,2014
3,62,166640601,TENKASI,2,Post Graduate,10238049,candidate.php?candidate_id=7569,Dr.Krishnasamy.K.,Puthiya Tamilagam,TAMIL NADU,0,2014
4,61,34406591,TENKASI,1,Graduate Professional,18526162,candidate.php?candidate_id=7571,Dr.Sadhan Thirumalaikumar.T.,MDMK,TAMIL NADU,0,2014
5,31,185000,TENKASI,0,Post Graduate,0,candidate.php?candidate_id=7575,Ganesan.S.,IND,TAMIL NADU,0,2014
6,42,123000,TENKASI,0,10th Pass,0,candidate.php?candidate_id=7570,Gunasekaran.K.,Tamil Nadu Makkal Congress,TAMIL NADU,0,2014
7,25,2790001,TENKASI,0,Graduate Professional,450000,candidate.php?candidate_id=7582,Janagar Raja,IND,TAMIL NADU,0,2014
8,61,286788,TENKASI,0,Post Graduate,0,candidate.php?candidate_id=7565,Kannan,BSP,TAMIL NADU,0,2014
9,31,447500,TENKASI,0,8th Pass,0,candidate.php?candidate_id=7576,Krishnasamy.A.,IND,TAMIL NADU,0,2014
10,47,1407450,TENKASI,1,Graduate,341191,candidate.php?candidate_id=7566,Lingam.P,CPI,TAMIL NADU,0,2014
11,30,20000,TENKASI,0,Graduate,0,candidate.php?candidate_id=7577,Magesh.S.,IND,TAMIL NADU,0,2014
12,60,607100,TENKASI,0,8th Pass,89100,candidate.php?candidate_id=7578,"Manmathan,M.",IND,TAMIL NADU,0,2014
13,49,5000,TENKASI,2,10th Pass,0,candidate.php?candidate_id=7573,Meenashisundaravadivel.T.,CPI(ML) Red Star,TAMIL NADU,0,2014
14,39,613900,TENKASI,0,8th Pass,223600,candidate.php?candidate_id=7579,Muneeswaran,IND,TAMIL NADU,0,2014
15,41,4974010,TENKASI,0,10th Pass,1300000,candidate.php?candidate_id=7572,Poongani.J.,Samata Party,TAMIL NADU,0,2014
16,64,12814404,TENKASI,1,Graduate Professional,1000000,candidate.php?candidate_id=7580,Radhakrishnan.S.,IND,TAMIL NADU,0,2014
17,35,788500,TENKASI,0,Others,80000,candidate.php?candidate_id=7581,Velladurai.P.,IND,TAMIL NADU,0,2014
0,53,146049347,THANJAVUR,0,12th Pass,27954352,candidate.php?candidate_id=7459,Parasuraman.K,AIADMK,TAMIL NADU,1,2014
1,63,10373421,THANJAVUR,0,12th Pass,3400000,candidate.php?candidate_id=7456,Arangarajan.M,BSP,TAMIL NADU,0,2014
2,72,201555306,THANJAVUR,0,Graduate,11054616,candidate.php?candidate_id=7460,Baalu.T.R,DMK,TAMIL NADU,0,2014
3,52,5050,THANJAVUR,0,Graduate,0,candidate.php?candidate_id=7463,Gunasekaran.T,IND,TAMIL NADU,0,2014
4,38,173643172,THANJAVUR,0,Graduate Professional,11034462,candidate.php?candidate_id=7457,Krishnasamy Vandayar.T,INC,TAMIL NADU,0,2014
5,42,441000,THANJAVUR,0,Not Given,106842,candidate.php?candidate_id=7466,Madhavan.T,IND,TAMIL NADU,0,2014
6,48,8005000,THANJAVUR,2,Graduate,1800000,candidate.php?candidate_id=7462,Mummoorthi.S@S.M.Moorthy,Namadhu Makkal Katchi,TAMIL NADU,0,2014
7,39,102000,THANJAVUR,20,10th Pass,0,candidate.php?candidate_id=7461,Muruganantham.M,BJP,TAMIL NADU,0,2014
8,51,30000,THANJAVUR,0,10th Pass,0,candidate.php?candidate_id=7465,Panasai Arangan.N,IND,TAMIL NADU,0,2014
9,32,114000,THANJAVUR,0,Post Graduate,0,candidate.php?candidate_id=7467,Rajkumar.R,IND,TAMIL NADU,0,2014
10,42,6607342,THANJAVUR,0,10th Pass,2000000,candidate.php?candidate_id=7464,Sivakumar.V,IND,TAMIL NADU,0,2014
11,42,221758,THANJAVUR,0,Post Graduate,0,candidate.php?candidate_id=7458,Tamilselvi.S,CPI(M),TAMIL NADU,0,2014
0,50,22047681,THENI,0,Graduate,869650,candidate.php?candidate_id=7505,"Parthipan, R.",AIADMK,TAMIL NADU,1,2014
1,65,649632943,THENI,0,12th Pass,8318576,candidate.php?candidate_id=7503,"Aaron Rashid, J.M.",INC,TAMIL NADU,0,2014
2,48,3085000,THENI,1,Graduate Professional,254000,candidate.php?candidate_id=7507,"Alagusundaram, K.",MDMK,TAMIL NADU,0,2014
3,50,1862664,THENI,0,5th Pass,530000,candidate.php?candidate_id=7512,"Asath, M.M.",IND,TAMIL NADU,0,2014
4,33,152000,THENI,1,12th Pass,31456,candidate.php?candidate_id=7514,"Iniyavan, R.",IND,TAMIL NADU,0,2014
5,54,480639,THENI,0,8th Pass,0,candidate.php?candidate_id=7515,"Innasimuthu, M.S.",IND,TAMIL NADU,0,2014
6,48,2839263,THENI,0,Graduate,300000,candidate.php?candidate_id=7516,"Kannan, S.",IND,TAMIL NADU,0,2014
7,43,3946522,THENI,0,Literate,0,candidate.php?candidate_id=7517,"Karuppiah, R.",IND,TAMIL NADU,0,2014
8,36,320000,THENI,0,8th Pass,0,candidate.php?candidate_id=7508,"Krishnamoorthy, K.",CPI(ML) Red Star,TAMIL NADU,0,2014
9,34,8341084,THENI,0,Doctorate,0,candidate.php?candidate_id=7518,Mamallan Tha. Kanagamuthu,IND,TAMIL NADU,0,2014
10,41,956543,THENI,0,8th Pass,112054,candidate.php?candidate_id=7520,"Mani, S.V.",IND,TAMIL NADU,0,2014
11,45,240000,THENI,2,Graduate,32000,candidate.php?candidate_id=7521,"Mariappan, S.K.",IND,TAMIL NADU,0,2014
12,48,6504269,THENI,0,12th Pass,892475,candidate.php?candidate_id=7509,"Meenakshi Sundaram, G.K.",SP,TAMIL NADU,0,2014
13,75,1064000,THENI,0,5th Pass,0,candidate.php?candidate_id=7522,"Mohamed Miakhan, P.",IND,TAMIL NADU,0,2014
14,32,368660,THENI,0,Others,333000,candidate.php?candidate_id=7523,"Muthuramalingam, M.",IND,TAMIL NADU,0,2014
15,73,24443618,THENI,0,Graduate Professional,0,candidate.php?candidate_id=7506,Pon. Muthuramalingam,DMK,TAMIL NADU,0,2014
16,39,946200,THENI,0,Others,35000,candidate.php?candidate_id=7524,"Rabeek, K.",IND,TAMIL NADU,0,2014
17,57,4709650,THENI,0,12th Pass,150000,candidate.php?candidate_id=7525,"Raja, V.",IND,TAMIL NADU,0,2014
18,37,188926,THENI,0,5th Pass,45000,candidate.php?candidate_id=7513,"Ramaya, R.",IND,TAMIL NADU,0,2014
19,38,24102861,THENI,0,Post Graduate,2725330,candidate.php?candidate_id=7510,"Ramprakash, J.",AAP,TAMIL NADU,0,2014
20,38,682600,THENI,1,Post Graduate,0,candidate.php?candidate_id=7519,"Senthil Rajan Mallar, K.",IND,TAMIL NADU,0,2014
21,53,1030000,THENI,1,10th Pass,0,candidate.php?candidate_id=7504,"Thangadurai, V.",BSP,TAMIL NADU,0,2014
22,46,96887,THENI,0,Post Graduate,0,candidate.php?candidate_id=7511,"Voltaire, M.J.",SUCI(C),TAMIL NADU,0,2014
0,60,9822294,THOOTHUKKUDI,0,Post Graduate,0,candidate.php?candidate_id=7553,Jeyasingh Thiyagaraj Natterjee.J,AIADMK,TAMIL NADU,1,2014
1,37,480000,THOOTHUKKUDI,0,Post Graduate,0,candidate.php?candidate_id=7562,Alwarsamy Karthikeyan.L,IND,TAMIL NADU,0,2014
2,38,40000,THOOTHUKKUDI,0,Others,0,candidate.php?candidate_id=7561,"Anandharaj, M.",IND,TAMIL NADU,0,2014
3,38,2914000,THOOTHUKKUDI,3,Post Graduate,649000,candidate.php?candidate_id=7560,Ayyadurai. S,BSP,TAMIL NADU,0,2014
4,35,92068468,THOOTHUKKUDI,2,Post Graduate,6531204,candidate.php?candidate_id=7558,Jegan. P,DMK,TAMIL NADU,0,2014
5,42,15241542,THOOTHUKKUDI,4,Graduate Professional,26008,candidate.php?candidate_id=7552,Joel. S,MDMK,TAMIL NADU,0,2014
6,46,8775806,THOOTHUKKUDI,380,Post Graduate,0,candidate.php?candidate_id=3966,M.Pushparayan,AAP,TAMIL NADU,0,2014
7,51,8475249,THOOTHUKKUDI,2,Graduate Professional,1294500,candidate.php?candidate_id=7554,Mohanraj. A,CPI,TAMIL NADU,0,2014
8,38,146579,THOOTHUKKUDI,0,Graduate Professional,0,candidate.php?candidate_id=7564,Panneerselvam.C,IND,TAMIL NADU,0,2014
9,49,240000,THOOTHUKKUDI,0,10th Pass,0,candidate.php?candidate_id=7563,Ramkumar. V,IND,TAMIL NADU,0,2014
10,59,150000,THOOTHUKKUDI,0,Literate,0,candidate.php?candidate_id=7556,Samuel. A.S.,IND,TAMIL NADU,0,2014
11,36,679000,THOOTHUKKUDI,0,Graduate,0,candidate.php?candidate_id=7555,Santhadevi. S,IND,TAMIL NADU,0,2014
12,61,29971850,THOOTHUKKUDI,0,Graduate,2532797,candidate.php?candidate_id=7559,"Shanmugam, A.P.C.V.",INC,TAMIL NADU,0,2014
13,37,668734,THOOTHUKKUDI,0,10th Pass,0,candidate.php?candidate_id=7557,Vinston Anto. S,IND,TAMIL NADU,0,2014
0,42,18522597,TIRUCHIRAPPALLI,0,Graduate Professional,1917891,candidate.php?candidate_id=3952,P.Kumar S/O Palanivel,AIADMK,TAMIL NADU,1,2014
1,42,752760,TIRUCHIRAPPALLI,0,Post Graduate,700000,candidate.php?candidate_id=4341,A. Shadhick Batcha,IND,TAMIL NADU,0,2014
2,50,1276450,TIRUCHIRAPPALLI,0,10th Pass,190000,candidate.php?candidate_id=7443,Anbalagan.M,IND,TAMIL NADU,0,2014
3,37,427101,TIRUCHIRAPPALLI,1,Literate,0,candidate.php?candidate_id=7439,Anwar Deen.S,Samata Party,TAMIL NADU,0,2014
4,40,570200,TIRUCHIRAPPALLI,0,Post Graduate,0,candidate.php?candidate_id=7442,Arunachalam.A,IND,TAMIL NADU,0,2014
5,39,1736907,TIRUCHIRAPPALLI,0,5th Pass,510000,candidate.php?candidate_id=7444,Asraf Ali.M,IND,TAMIL NADU,0,2014
6,51,67267,TIRUCHIRAPPALLI,0,12th Pass,0,candidate.php?candidate_id=7450,Bala Krishnan.K,IND,TAMIL NADU,0,2014
7,27,6379498,TIRUCHIRAPPALLI,0,Post Graduate,1773000,candidate.php?candidate_id=7452,Dineshkumar.G,IND,TAMIL NADU,0,2014
8,31,41000,TIRUCHIRAPPALLI,0,12th Pass,0,candidate.php?candidate_id=7446,Eswaran.J,IND,TAMIL NADU,0,2014
9,47,40391000,TIRUCHIRAPPALLI,0,Not Given,2050000,candidate.php?candidate_id=7441,Jothi.P,SP,TAMIL NADU,0,2014
10,40,1090000,TIRUCHIRAPPALLI,0,Graduate,155000,candidate.php?candidate_id=7455,Kumar.P S/O Palaniappan,IND,TAMIL NADU,0,2014
11,45,7319600,TIRUCHIRAPPALLI,0,Post Graduate,0,candidate.php?candidate_id=4344,M. Karunakaran,Lok Satta Party,TAMIL NADU,0,2014
12,29,815000,TIRUCHIRAPPALLI,0,Literate,0,candidate.php?candidate_id=4044,M.Badhusha,IND,TAMIL NADU,0,2014
13,62,21687000,TIRUCHIRAPPALLI,0,Graduate,2745000,candidate.php?candidate_id=3951,M.Mohandass,IND,TAMIL NADU,0,2014
14,58,78217356,TIRUCHIRAPPALLI,10,Post Graduate,12964048,candidate.php?candidate_id=3949,Mu.Anbhalagan,DMK,TAMIL NADU,0,2014
15,42,1000,TIRUCHIRAPPALLI,0,Graduate,0,candidate.php?candidate_id=4343,P. Asaithambi,CPI(ML)L,TAMIL NADU,0,2014
16,45,24953196,TIRUCHIRAPPALLI,0,Post Graduate,16407645,candidate.php?candidate_id=7451,Palanivel.P,IND,TAMIL NADU,0,2014
17,57,1730000,TIRUCHIRAPPALLI,2,12th Pass,150000,candidate.php?candidate_id=7445,Ragavan. R,IND,TAMIL NADU,0,2014
18,59,137774,TIRUCHIRAPPALLI,1,Post Graduate,81869,candidate.php?candidate_id=7440,Ravi.P,AAP,TAMIL NADU,0,2014
19,63,6585500,TIRUCHIRAPPALLI,0,12th Pass,1050000,candidate.php?candidate_id=4043,S.Natarajan,BSP,TAMIL NADU,0,2014
20,55,199925,TIRUCHIRAPPALLI,0,Post Graduate,89859,candidate.php?candidate_id=4045,S.Sridhar,CPI(M),TAMIL NADU,0,2014
21,55,570772432,TIRUCHIRAPPALLI,0,Post Graduate,1513575,candidate.php?candidate_id=7437,Sarubala R Thondaiman,INC,TAMIL NADU,0,2014
22,38,735000,TIRUCHIRAPPALLI,0,12th Pass,0,candidate.php?candidate_id=7447,Sridevi.S,IND,TAMIL NADU,0,2014
23,55,2661024,TIRUCHIRAPPALLI,0,Graduate,0,candidate.php?candidate_id=7454,Sundarraj.S,IND,TAMIL NADU,0,2014
24,62,5841080,TIRUCHIRAPPALLI,0,Post Graduate,0,candidate.php?candidate_id=7453,"Thaddaus Fernandez,",IND,TAMIL NADU,0,2014
25,42,3356000,TIRUCHIRAPPALLI,0,12th Pass,0,candidate.php?candidate_id=7448,Veeramalai.A,IND,TAMIL NADU,0,2014
26,36,1072802,TIRUCHIRAPPALLI,0,12th Pass,158660,candidate.php?candidate_id=7449,Vijayakumar.P,IND,TAMIL NADU,0,2014
27,47,119179136,TIRUCHIRAPPALLI,0,12th Pass,17355409,candidate.php?candidate_id=7438,Vijaykumar.Amg,DMDK,TAMIL NADU,0,2014
28,39,3197000,TIRUCHIRAPPALLI,0,Graduate,250000,candidate.php?candidate_id=3948,Y.Larance,IND,TAMIL NADU,0,2014
0,34,2764500,TIRUNELVELI,0,Graduate Professional,0,candidate.php?candidate_id=7586,Prabakaran.K.R.P,AIADMK,TAMIL NADU,1,2014
1,73,186962206,TIRUNELVELI,0,Graduate,0,candidate.php?candidate_id=7584,Devadasa Sundaram,DMK,TAMIL NADU,0,2014
2,47,51880493,TIRUNELVELI,0,10th Pass,1329992,candidate.php?candidate_id=7599,Devadoss.A.R,IND,TAMIL NADU,0,2014
3,63,7160090,TIRUNELVELI,0,Graduate,37000,candidate.php?candidate_id=7589,Dhanaraj.R.,Indian Christian Secular Party,TAMIL NADU,0,2014
4,53,323363744,TIRUNELVELI,1,Illiterate,30874899,candidate.php?candidate_id=7590,Dhevanathan Yadav.T.,Tamil Nadu Makkal Congress,TAMIL NADU,0,2014
5,61,10943691,TIRUNELVELI,0,Graduate Professional,0,candidate.php?candidate_id=7593,Dr.Ganesan.M,IND,TAMIL NADU,0,2014
6,58,3646910,TIRUNELVELI,0,8th Pass,0,candidate.php?candidate_id=7592,Elizabeth.D,IND,TAMIL NADU,0,2014
7,69,1264010,TIRUNELVELI,0,Post Graduate,0,candidate.php?candidate_id=7609,Germanus.S,IND,TAMIL NADU,0,2014
8,44,12061000,TIRUNELVELI,0,8th Pass,0,candidate.php?candidate_id=7606,Lakshmanan @ Lakkan.A,IND,TAMIL NADU,0,2014
9,34,660000,TIRUNELVELI,1,Graduate,0,candidate.php?candidate_id=7591,Mohamed Mubarak.V.M.S,SDPI,TAMIL NADU,0,2014
10,29,435000,TIRUNELVELI,0,Graduate,0,candidate.php?candidate_id=7602,Mohan.T,IND,TAMIL NADU,0,2014
11,36,1620910,TIRUNELVELI,0,8th Pass,205000,candidate.php?candidate_id=7601,Murugan.S,IND,TAMIL NADU,0,2014
12,38,44381,TIRUNELVELI,0,Graduate,0,candidate.php?candidate_id=7600,Pathmanaban.K,IND,TAMIL NADU,0,2014
13,31,174500,TIRUNELVELI,4,Graduate,67601,candidate.php?candidate_id=7603,Rajamaravan @ Manickavasagam.S,IND,TAMIL NADU,0,2014
14,42,2140000,TIRUNELVELI,0,8th Pass,0,candidate.php?candidate_id=7605,Rajeshkannan,IND,TAMIL NADU,0,2014
15,54,47955,TIRUNELVELI,0,10th Pass,0,candidate.php?candidate_id=7604,Raji Yadav,IND,TAMIL NADU,0,2014
16,63,42408738,TIRUNELVELI,0,Post Graduate,8590027,candidate.php?candidate_id=7587,Ramasubbu.S.S,INC,TAMIL NADU,0,2014
17,34,83586,TIRUNELVELI,0,12th Pass,0,candidate.php?candidate_id=7594,Saravanan.P,IND,TAMIL NADU,0,2014
18,32,190000,TIRUNELVELI,0,Graduate,0,candidate.php?candidate_id=7598,Selvaganapathy.G,IND,TAMIL NADU,0,2014
19,45,13577518,TIRUNELVELI,0,10th Pass,4272637,candidate.php?candidate_id=7583,Sivananenthaperumal.S.,DMDK,TAMIL NADU,0,2014
20,38,1408761,TIRUNELVELI,1,12th Pass,0,candidate.php?candidate_id=7596,Subramanian @ S.S.S.Mani.S,IND,TAMIL NADU,0,2014
21,62,250000,TIRUNELVELI,0,5th Pass,0,candidate.php?candidate_id=7595,Subramanian.K,IND,TAMIL NADU,0,2014
22,31,320000,TIRUNELVELI,0,Graduate Professional,250000,candidate.php?candidate_id=7597,Suresh Kumar.S,IND,TAMIL NADU,0,2014
23,41,673797,TIRUNELVELI,0,Graduate,0,candidate.php?candidate_id=7585,Thevendran.T.,BSP,TAMIL NADU,0,2014
24,32,30000,TIRUNELVELI,0,10th Pass,0,candidate.php?candidate_id=7608,Veilumuthukumar.P,IND,TAMIL NADU,0,2014
25,32,933000,TIRUNELVELI,0,Post Graduate,280000,candidate.php?candidate_id=7607,Venkatesh.A,IND,TAMIL NADU,0,2014
0,43,28108573,TIRUPPUR,2,Post Graduate,2475755,candidate.php?candidate_id=4300,V.Sathyabama,AIADMK,TAMIL NADU,1,2014
1,50,Nil,TIRUPPUR,0,Graduate,0,candidate.php?candidate_id=4041,A.K.Sheikdavood,IND,TAMIL NADU,0,2014
2,27,3253500,TIRUPPUR,0,Graduate,1475000,candidate.php?candidate_id=7434,A.Mogheeth Khan,IND,TAMIL NADU,0,2014
3,53,1581000,TIRUPPUR,0,Literate,0,candidate.php?candidate_id=7432,A.Ponnusamy,IND,TAMIL NADU,0,2014
4,65,153853744,TIRUPPUR,3,Graduate,18850000,candidate.php?candidate_id=4303,E.V.K.S. Elangovan,INC,TAMIL NADU,0,2014
5,42,3788740,TIRUPPUR,0,8th Pass,1181573,candidate.php?candidate_id=7423,J.Laxmi,CPI(ML) Red Star,TAMIL NADU,0,2014
6,34,44100,TIRUPPUR,0,5th Pass,0,candidate.php?candidate_id=7426,K.Senthilkumar,IND,TAMIL NADU,0,2014
7,66,6836109,TIRUPPUR,0,10th Pass,0,candidate.php?candidate_id=4302,K.Subbarayan,CPI,TAMIL NADU,0,2014
8,60,7050442,TIRUPPUR,0,10th Pass,1000000,candidate.php?candidate_id=4306,M.Palanisamy,IND,TAMIL NADU,0,2014
9,54,300000,TIRUPPUR,0,12th Pass,0,candidate.php?candidate_id=7435,M.Rajendran,IND,TAMIL NADU,0,2014
10,71,203278896,TIRUPPUR,0,Post Graduate,127959469,candidate.php?candidate_id=7419,M.Senthilnathan,DMK,TAMIL NADU,0,2014
11,35,132560738,TIRUPPUR,3,Post Graduate,29692857,candidate.php?candidate_id=7420,N.Dineshkumar,DMDK,TAMIL NADU,0,2014
12,62,5941492,TIRUPPUR,0,Post Graduate,0,candidate.php?candidate_id=7418,N.Gurusamy,BSP,TAMIL NADU,0,2014
13,34,400000,TIRUPPUR,0,5th Pass,0,candidate.php?candidate_id=7421,N.Sivakumar,Ulzaipali Makkal Katchy,TAMIL NADU,0,2014
14,57,332000,TIRUPPUR,0,Not Given,0,candidate.php?candidate_id=7431,P.Balasubramaniyan,IND,TAMIL NADU,0,2014
15,26,155639,TIRUPPUR,0,5th Pass,0,candidate.php?candidate_id=7428,P.Selvaboobathi,IND,TAMIL NADU,0,2014
16,40,31000,TIRUPPUR,0,10th Pass,0,candidate.php?candidate_id=7436,Pastor A.James,IND,TAMIL NADU,0,2014
17,59,325925000,TIRUPPUR,0,Post Graduate,0,candidate.php?candidate_id=4304,R.Chakravarthi Raja Gopala Krishnan,AAP,TAMIL NADU,0,2014
18,39,851533,TIRUPPUR,0,Post Graduate,191088,candidate.php?candidate_id=4305,R.Gopalsamy,Lok Satta Party,TAMIL NADU,0,2014
19,53,5000,TIRUPPUR,0,Literate,0,candidate.php?candidate_id=7422,R.Murugesan,Makkal Manadu Katchi,TAMIL NADU,0,2014
20,44,46600,TIRUPPUR,0,8th Pass,0,candidate.php?candidate_id=7430,R.Nandhakumar,IND,TAMIL NADU,0,2014
